StudentID,IssueDate,DueDate,ReturnDate,FineAmount,RenewalCount,ReservationStatus,BookID
S7231,22/06/2023,06/07/2023,06/07/2023,0,1,Not Reserved,B2911
S11346,11/06/2024,25/06/2024,25/06/2024,0,3,Waiting,B2635
S4086,26/01/2023,09/02/2023,11/03/2023,300,3,Reserved,B2269
S3235,18/06/2023,02/07/2023,02/07/2023,0,0,Available,B2158
S10475,27/11/2022,11/12/2022,22/11/2022,0,2,Available,B2644
S7406,02/10/2024,16/10/2024,16/10/2024,0,2,Available,B2271
S8266,07/10/2024,21/10/2024,24/09/2024,0,3,Not Reserved,B2606
S9132,02/02/2022,16/02/2022,08/03/2022,200,2,Not Reserved,B2335
S8251,24/12/2024,07/01/2025,07/01/2025,0,3,Reserved,B2883
S4135,25/11/2023,09/12/2023,09/12/2023,0,0,Not Reserved,B2974
S10232,28/02/2023,14/03/2023,10/04/2023,270,2,Available,B2867
S6403,21/07/2024,04/08/2024,14/08/2024,100,3,Reserved,B3022
S3491,10/01/2023,24/01/2023,25/12/2022,0,2,Not Reserved,B2182
S11072,21/05/2024,04/06/2024,04/06/2024,0,2,Reserved,B3012
S3376,30/04/2022,14/05/2022,14/05/2022,0,0,Not Reserved,B2622
S5213,23/05/2022,06/06/2022,09/06/2022,30,3,Not Reserved,B2337
S6131,01/06/2023,15/06/2023,15/06/2023,0,0,Available,B2477
S4039,25/05/2023,08/06/2023,26/05/2023,0,0,Reserved,B2199
S8414,15/08/2023,29/08/2023,13/08/2023,0,1,Available,B2971
S3164,16/08/2022,30/08/2022,30/08/2022,0,2,Reserved,B2466
S2296,25/07/2024,08/08/2024,08/08/2024,0,0,Not Reserved,B2453
S12101,28/12/2023,11/01/2024,11/01/2024,0,2,Available,B2205
S2346,20/05/2023,03/06/2023,03/06/2023,0,0,Waiting,B2724
S5996,18/01/2024,01/02/2024,01/02/2024,0,1,Not Reserved,B3020
S2343,19/08/2024,02/09/2024,07/09/2024,50,2,Reserved,B2692
S10962,02/01/2023,16/01/2023,04/02/2023,190,2,Not Reserved,B2841
S6776,06/07/2023,20/07/2023,09/07/2023,0,2,Not Reserved,B2384
S5235,15/04/2024,29/04/2024,29/04/2024,0,3,Reserved,B2553
S4896,01/10/2022,15/10/2022,22/09/2022,0,3,Not Reserved,B2391
S11910,28/12/2022,11/01/2023,25/12/2022,0,2,Reserved,B3117
S12107,10/08/2024,24/08/2024,24/08/2024,0,3,Available,B3127
S6432,07/08/2023,21/08/2023,24/07/2023,0,3,Available,B2934
S7347,21/06/2023,05/07/2023,05/07/2023,0,1,Not Reserved,B2463
S8096,23/09/2024,07/10/2024,07/10/2024,0,1,Not Reserved,B2537
S9769,11/06/2022,25/06/2022,25/06/2022,0,2,Available,B2252
S4212,01/08/2024,15/08/2024,15/08/2024,0,0,Not Reserved,B2633
S3603,14/09/2023,28/09/2023,28/09/2023,0,0,Available,B2934
S9055,15/11/2022,29/11/2022,29/11/2022,0,1,Available,B2167
S5033,20/08/2024,03/09/2024,06/09/2024,30,3,Available,B3128
S7845,20/12/2022,03/01/2023,03/01/2023,0,1,Not Reserved,B2607
S7711,05/08/2024,19/08/2024,10/08/2024,0,3,Available,B2858
S5255,04/07/2024,18/07/2024,18/07/2024,0,3,Not Reserved,B2596
S2837,11/10/2022,25/10/2022,01/11/2022,70,1,Not Reserved,B2768
S2848,05/03/2024,19/03/2024,09/03/2024,0,2,Not Reserved,B2593
S4064,15/09/2023,29/09/2023,29/09/2023,0,1,Waiting,B3095
S11602,06/05/2024,20/05/2024,17/05/2024,0,2,Available,B3055
S11251,27/12/2023,10/01/2024,10/01/2024,0,3,Available,B2843
S2662,16/03/2023,30/03/2023,30/03/2023,0,3,Reserved,B2363
S6597,22/01/2024,05/02/2024,05/02/2024,0,0,Available,B2759
S5773,14/01/2023,28/01/2023,08/01/2023,0,2,Available,B2824
S5858,10/05/2023,24/05/2023,24/05/2023,0,0,Not Reserved,B2208
S10616,30/10/2022,13/11/2022,13/11/2022,0,1,Available,B3066
S10866,12/07/2024,26/07/2024,01/07/2024,0,2,Reserved,B2400
S2850,29/09/2022,13/10/2022,26/09/2022,0,2,Available,B2655
S5354,19/05/2023,02/06/2023,27/06/2023,250,3,Not Reserved,B2760
S2732,31/10/2024,14/11/2024,14/11/2024,0,1,Reserved,B3145
S11295,30/01/2023,13/02/2023,13/02/2023,0,0,Not Reserved,B2170
S3734,05/04/2022,19/04/2022,19/04/2022,0,3,Not Reserved,B2848
S8398,01/03/2023,15/03/2023,15/03/2023,0,3,Not Reserved,B2541
S4559,24/04/2022,08/05/2022,08/05/2022,0,1,Reserved,B2346
S4286,21/08/2024,04/09/2024,22/09/2024,180,1,Not Reserved,B2865
S9038,23/02/2024,08/03/2024,20/03/2024,120,3,Reserved,B3035
S10935,08/11/2022,22/11/2022,25/11/2022,30,2,Available,B2787
S7659,13/05/2022,27/05/2022,01/06/2022,50,2,Not Reserved,B2425
S8624,13/04/2024,27/04/2024,27/04/2024,0,3,Available,B2198
S2830,24/01/2022,07/02/2022,16/02/2022,90,3,Available,B2768
S3075,12/05/2024,26/05/2024,26/05/2024,0,1,Not Reserved,B2406
S9075,26/12/2022,09/01/2023,09/01/2023,0,2,Reserved,B3046
S8027,17/11/2023,01/12/2023,22/12/2023,210,3,Available,B2296
S2791,10/06/2023,24/06/2023,06/06/2023,0,3,Waiting,B2972
S3883,26/05/2023,09/06/2023,09/06/2023,0,2,Available,B2890
S4871,11/06/2023,25/06/2023,26/05/2023,0,2,Reserved,B2585
S3771,25/01/2022,08/02/2022,11/01/2022,0,0,Available,B2453
S9523,08/01/2022,22/01/2022,03/01/2022,0,0,Not Reserved,B2837
S6745,10/08/2022,24/08/2022,21/09/2022,280,3,Not Reserved,B2789
S4203,17/12/2024,31/12/2024,31/12/2024,0,0,Not Reserved,B2767
S5091,04/04/2022,18/04/2022,18/04/2022,0,1,Reserved,B2468
S4791,28/04/2024,12/05/2024,19/05/2024,70,3,Available,B2434
S2285,10/08/2024,24/08/2024,24/08/2024,0,3,Waiting,B2352
S4161,23/03/2023,06/04/2023,26/04/2023,200,2,Not Reserved,B3034
S10519,08/01/2024,22/01/2024,01/02/2024,100,1,Not Reserved,B2885
S7075,06/06/2022,20/06/2022,27/06/2022,70,0,Not Reserved,B3078
S5740,28/10/2023,11/11/2023,02/12/2023,210,2,Available,B2707
S11726,05/09/2022,19/09/2022,19/09/2022,0,0,Reserved,B3065
S11932,03/01/2022,17/01/2022,21/01/2022,40,2,Waiting,B2598
S5591,06/10/2022,20/10/2022,20/10/2022,0,2,Reserved,B3175
S3042,12/12/2024,26/12/2024,26/12/2024,0,3,Not Reserved,B3019
S5333,15/09/2022,29/09/2022,29/09/2022,0,1,Not Reserved,B3158
S4435,07/08/2022,21/08/2022,21/08/2022,0,0,Reserved,B3017
S9080,05/08/2024,19/08/2024,01/08/2024,0,3,Not Reserved,B2354
S5795,16/02/2024,01/03/2024,09/03/2024,80,1,Waiting,B3142
S3035,29/01/2024,12/02/2024,12/02/2024,0,2,Not Reserved,B2711
S9030,27/03/2023,10/04/2023,21/04/2023,110,3,Available,B2783
S2619,23/04/2024,07/05/2024,03/05/2024,0,0,Not Reserved,B2434
S8899,07/03/2022,21/03/2022,06/03/2022,0,1,Reserved,B3032
S10832,22/06/2023,06/07/2023,25/07/2023,190,1,Not Reserved,B3106
S5382,14/04/2023,28/04/2023,10/05/2023,120,2,Reserved,B2420
S11890,06/12/2022,20/12/2022,03/01/2023,140,0,Not Reserved,B2974
S5660,20/08/2023,03/09/2023,03/09/2023,0,1,Not Reserved,B3040
S8165,18/11/2024,02/12/2024,02/12/2024,0,3,Not Reserved,B2855
S5770,26/05/2022,09/06/2022,23/05/2022,0,1,Available,B2708
S9405,15/03/2023,29/03/2023,29/03/2023,0,3,Available,B2940
S11114,22/11/2024,06/12/2024,06/12/2024,0,0,Available,B2477
S10591,18/11/2023,02/12/2023,04/12/2023,20,2,Available,B2885
S2343,29/12/2024,12/01/2025,28/12/2024,0,1,Waiting,B2586
S6832,30/03/2023,13/04/2023,13/04/2023,0,0,Not Reserved,B2236
S3511,18/02/2023,04/03/2023,24/02/2023,0,2,Not Reserved,B3187
S8437,23/09/2023,07/10/2023,07/10/2023,0,2,Waiting,B3196
S11781,15/05/2024,29/05/2024,29/05/2024,0,0,Available,B2682
S8252,06/06/2024,20/06/2024,15/07/2024,250,0,Not Reserved,B2962
S9531,13/12/2024,27/12/2024,27/12/2024,0,2,Reserved,B2792
S9861,26/12/2024,09/01/2025,18/01/2025,90,3,Not Reserved,B2570
S10170,05/12/2024,19/12/2024,19/12/2024,0,0,Available,B2253
S3364,01/10/2024,15/10/2024,10/10/2024,0,2,Not Reserved,B2831
S3429,29/06/2022,13/07/2022,13/07/2022,0,3,Not Reserved,B2824
S5437,19/08/2022,02/09/2022,02/09/2022,0,2,Available,B2711
S2594,30/06/2022,14/07/2022,14/07/2022,0,3,Not Reserved,B2974
S6633,03/01/2022,17/01/2022,17/01/2022,0,1,Reserved,B3107
S10116,23/02/2023,09/03/2023,11/03/2023,20,2,Reserved,B3143
S4944,21/02/2024,06/03/2024,06/03/2024,0,2,Available,B2774
S11205,22/07/2022,05/08/2022,05/08/2022,0,2,Available,B2841
S6464,05/03/2023,19/03/2023,19/03/2023,0,3,Available,B2497
S2609,27/12/2022,10/01/2023,10/01/2023,0,3,Reserved,B2986
S4998,13/04/2023,27/04/2023,05/04/2023,0,3,Available,B2413
S5868,28/04/2022,12/05/2022,12/05/2022,0,0,Reserved,B3003
S7179,04/06/2023,18/06/2023,18/06/2023,0,1,Not Reserved,B2954
S3575,21/06/2023,05/07/2023,05/07/2023,0,3,Available,B2763
S7727,27/01/2023,10/02/2023,30/01/2023,0,0,Not Reserved,B3192
S7910,30/08/2022,13/09/2022,02/10/2022,190,1,Not Reserved,B2976
S3278,17/11/2023,01/12/2023,01/12/2023,0,2,Waiting,B2529
S8417,14/03/2024,28/03/2024,28/03/2024,0,2,Not Reserved,B2579
S2273,15/12/2023,29/12/2023,10/12/2023,0,1,Reserved,B2841
S4606,25/07/2023,08/08/2023,08/08/2023,0,1,Not Reserved,B2557
S3327,26/04/2022,10/05/2022,10/05/2022,0,3,Reserved,B3115
S5753,06/06/2023,20/06/2023,19/07/2023,290,2,Reserved,B2838
S2251,19/04/2023,03/05/2023,03/05/2023,0,0,Not Reserved,B3156
S8316,07/02/2023,21/02/2023,15/03/2023,220,1,Reserved,B2413
S6601,14/07/2024,28/07/2024,28/07/2024,0,2,Available,B3051
S4646,17/08/2023,31/08/2023,03/09/2023,30,2,Available,B2531
S8709,06/02/2023,20/02/2023,15/02/2023,0,3,Reserved,B2557
S7174,20/09/2022,04/10/2022,25/10/2022,210,3,Not Reserved,B2584
S8963,21/03/2024,04/04/2024,24/03/2024,0,3,Available,B3212
S3832,21/06/2022,05/07/2022,19/06/2022,0,2,Available,B2633
S10476,11/10/2024,25/10/2024,25/10/2024,0,1,Reserved,B3168
S6967,02/12/2024,16/12/2024,16/12/2024,0,3,Available,B3007
S4772,21/08/2024,04/09/2024,04/09/2024,0,3,Available,B3205
S10866,05/04/2024,19/04/2024,08/04/2024,0,0,Available,B2429
S3289,16/05/2024,30/05/2024,30/05/2024,0,0,Not Reserved,B2308
S6882,16/01/2023,30/01/2023,14/02/2023,150,1,Available,B2288
S6687,11/04/2022,25/04/2022,09/04/2022,0,2,Available,B2399
S3783,29/05/2022,12/06/2022,12/06/2022,0,0,Not Reserved,B2497
S11006,18/01/2022,01/02/2022,01/02/2022,0,0,Available,B2298
S9114,07/03/2024,21/03/2024,21/03/2024,0,3,Not Reserved,B2992
S7686,09/07/2023,23/07/2023,23/07/2023,0,3,Not Reserved,B2285
S3767,14/06/2022,28/06/2022,07/06/2022,0,1,Not Reserved,B2732
S3489,18/10/2023,01/11/2023,09/11/2023,80,3,Available,B2428
S5478,15/02/2024,29/02/2024,29/02/2024,0,2,Not Reserved,B3186
S6506,11/07/2023,25/07/2023,12/07/2023,0,3,Available,B2939
S2617,11/06/2023,25/06/2023,19/07/2023,240,3,Not Reserved,B2429
S8418,18/05/2022,01/06/2022,01/06/2022,0,1,Available,B2594
S6474,11/12/2022,25/12/2022,25/12/2022,0,1,Reserved,B3032
S6197,01/02/2022,15/02/2022,20/02/2022,50,1,Reserved,B2959
S11367,02/06/2022,16/06/2022,20/06/2022,40,0,Not Reserved,B2717
S3534,02/08/2023,16/08/2023,16/08/2023,0,0,Reserved,B3129
S2721,02/09/2024,16/09/2024,19/09/2024,30,2,Waiting,B2581
S5410,30/12/2024,13/01/2025,13/01/2025,0,1,Not Reserved,B2593
S5840,15/04/2023,29/04/2023,29/04/2023,0,0,Reserved,B2617
S8013,07/11/2022,21/11/2022,21/11/2022,0,2,Not Reserved,B3194
S9719,21/05/2023,04/06/2023,04/06/2023,0,2,Reserved,B2396
S11441,12/08/2022,26/08/2022,26/08/2022,0,0,Available,B2447
S11222,15/01/2023,29/01/2023,08/02/2023,100,1,Not Reserved,B2966
S2280,03/05/2023,17/05/2023,17/05/2023,0,2,Not Reserved,B2700
S8196,18/08/2024,01/09/2024,02/09/2024,10,0,Available,B3020
S8735,10/06/2024,24/06/2024,21/06/2024,0,2,Available,B3063
S4211,30/01/2024,13/02/2024,11/02/2024,0,0,Available,B2746
S8065,24/03/2024,07/04/2024,18/03/2024,0,0,Reserved,B3278
S3247,13/08/2024,27/08/2024,27/08/2024,0,1,Not Reserved,B2517
S8733,08/02/2024,22/02/2024,22/02/2024,0,0,Not Reserved,B3228
S8134,29/05/2022,12/06/2022,12/06/2022,0,0,Available,B2473
S7706,21/11/2022,05/12/2022,11/12/2022,60,3,Reserved,B2506
S9084,27/03/2023,10/04/2023,24/03/2023,0,2,Not Reserved,B2365
S8531,13/02/2023,27/02/2023,04/03/2023,50,0,Waiting,B2309
S10807,14/08/2024,28/08/2024,05/09/2024,80,1,Waiting,B3102
S2729,27/11/2024,11/12/2024,03/01/2025,230,1,Waiting,B2965
S3959,07/09/2024,21/09/2024,21/09/2024,0,2,Reserved,B3173
S11642,05/11/2022,19/11/2022,19/11/2022,0,3,Available,B3112
S10326,22/10/2022,05/11/2022,05/11/2022,0,0,Not Reserved,B2734
S12063,13/07/2022,27/07/2022,27/07/2022,0,1,Reserved,B2591
S5584,30/08/2022,13/09/2022,13/09/2022,0,0,Available,B2808
S2607,05/11/2023,19/11/2023,18/11/2023,0,1,Not Reserved,B3061
S5311,23/01/2022,06/02/2022,06/02/2022,0,0,Available,B3195
S6799,18/01/2024,01/02/2024,01/02/2024,0,3,Not Reserved,B2599
S3798,01/08/2023,15/08/2023,15/08/2023,0,2,Not Reserved,B3281
S9910,09/11/2024,23/11/2024,04/11/2024,0,3,Not Reserved,B3288
S4529,20/02/2022,06/03/2022,06/03/2022,0,1,Not Reserved,B2975
S11706,16/03/2023,30/03/2023,02/04/2023,30,3,Not Reserved,B2919
S5742,01/06/2023,15/06/2023,08/06/2023,0,0,Not Reserved,B2937
S4379,05/11/2024,19/11/2024,19/11/2024,0,0,Available,B3248
S8279,18/01/2023,01/02/2023,11/01/2023,0,0,Available,B2873
S6349,28/07/2023,11/08/2023,11/08/2023,0,1,Available,B3205
S4409,28/06/2024,12/07/2024,19/06/2024,0,1,Not Reserved,B3107
S5906,11/04/2023,25/04/2023,25/04/2023,0,1,Available,B2365
S10404,23/09/2023,07/10/2023,07/10/2023,0,2,Waiting,B2404
S6115,30/08/2024,13/09/2024,18/09/2024,50,2,Available,B2328
S4970,07/02/2023,21/02/2023,19/02/2023,0,0,Not Reserved,B2556
S9215,08/12/2022,22/12/2022,22/12/2022,0,0,Not Reserved,B2578
S3261,25/11/2022,09/12/2022,18/11/2022,0,0,Not Reserved,B2717
S5599,22/07/2023,05/08/2023,30/08/2023,250,3,Available,B2515
S5785,09/03/2022,23/03/2022,23/03/2022,0,1,Reserved,B3093
S4074,09/03/2022,23/03/2022,23/03/2022,0,1,Waiting,B2740
S9159,17/08/2022,31/08/2022,29/09/2022,290,0,Not Reserved,B2938
S5354,30/10/2022,13/11/2022,13/11/2022,0,2,Available,B2561
S7869,08/03/2024,22/03/2024,20/03/2024,0,0,Reserved,B3012
S10505,27/08/2023,10/09/2023,10/09/2023,0,3,Not Reserved,B3127
S2519,26/07/2024,09/08/2024,09/08/2024,0,2,Not Reserved,B3166
S10346,22/10/2024,05/11/2024,01/11/2024,0,3,Not Reserved,B2373
S8646,30/07/2023,13/08/2023,17/08/2023,40,2,Available,B2673
S9186,21/09/2022,05/10/2022,03/10/2022,0,2,Available,B3268
S5002,17/03/2024,31/03/2024,31/03/2024,0,2,Waiting,B2566
S7497,04/11/2023,18/11/2023,18/11/2023,0,2,Not Reserved,B2992
S11719,17/09/2022,01/10/2022,15/10/2022,140,3,Reserved,B2820
S6231,18/04/2024,02/05/2024,02/05/2024,0,2,Not Reserved,B3319
S6527,10/07/2023,24/07/2023,24/07/2023,0,3,Available,B3219
S4488,28/12/2024,11/01/2025,16/12/2024,0,2,Waiting,B3163
S4537,08/03/2023,22/03/2023,12/04/2023,210,3,Waiting,B3209
S4834,27/10/2022,10/11/2022,10/11/2022,0,3,Not Reserved,B2780
S4400,18/06/2022,02/07/2022,14/06/2022,0,1,Not Reserved,B2586
S3337,14/01/2022,28/01/2022,28/01/2022,0,0,Waiting,B3231
S5686,05/11/2023,19/11/2023,15/11/2023,0,1,Available,B2867
S12171,25/01/2024,08/02/2024,21/01/2024,0,0,Not Reserved,B2456
S12145,14/10/2022,28/10/2022,22/10/2022,0,0,Not Reserved,B3124
S4687,25/02/2023,11/03/2023,25/02/2023,0,0,Not Reserved,B3035
S9664,23/08/2023,06/09/2023,27/09/2023,210,0,Available,B2641
S12218,26/08/2022,09/09/2022,10/08/2022,0,0,Not Reserved,B3196
S4364,18/04/2022,02/05/2022,02/05/2022,0,0,Reserved,B2621
S6723,17/12/2024,31/12/2024,11/01/2025,110,2,Not Reserved,B2804
S12124,02/09/2022,16/09/2022,16/09/2022,0,1,Reserved,B2350
S8639,08/05/2023,22/05/2023,18/05/2023,0,2,Not Reserved,B3344
S2606,05/11/2023,19/11/2023,19/11/2023,0,3,Available,B2971
S5915,06/11/2023,20/11/2023,20/11/2023,0,3,Not Reserved,B3079
S5759,12/12/2022,26/12/2022,22/12/2022,0,0,Reserved,B3095
S5838,17/04/2022,01/05/2022,24/05/2022,230,0,Reserved,B2985
S6436,27/07/2023,10/08/2023,10/08/2023,0,0,Not Reserved,B3020
S3242,26/04/2024,10/05/2024,19/04/2024,0,0,Not Reserved,B2649
S9199,18/10/2022,01/11/2022,17/11/2022,160,0,Not Reserved,B3125
S6555,03/05/2022,17/05/2022,26/04/2022,0,3,Waiting,B3269
S5584,11/01/2023,25/01/2023,25/01/2023,0,2,Not Reserved,B2569
S12216,26/03/2023,09/04/2023,06/05/2023,270,2,Not Reserved,B3147
S10635,04/12/2024,18/12/2024,18/12/2024,0,1,Available,B2665
S2412,05/06/2024,19/06/2024,19/06/2024,0,2,Available,B2422
S10259,31/01/2022,14/02/2022,28/01/2022,0,3,Waiting,B3278
S6341,05/01/2023,19/01/2023,17/02/2023,290,0,Reserved,B2825
S10852,21/07/2024,04/08/2024,04/08/2024,0,0,Available,B3327
S5506,30/05/2024,13/06/2024,13/06/2024,0,0,Not Reserved,B2437
S5653,17/09/2023,01/10/2023,01/10/2023,0,0,Not Reserved,B2580
S10921,05/04/2023,19/04/2023,19/04/2023,0,3,Available,B3049
S12025,12/04/2024,26/04/2024,11/05/2024,150,2,Not Reserved,B2956
S10977,23/03/2023,06/04/2023,09/03/2023,0,1,Not Reserved,B3052
S2868,20/09/2022,04/10/2022,12/10/2022,80,1,Waiting,B3155
S9361,01/05/2024,15/05/2024,15/05/2024,0,2,Reserved,B2947
S2481,14/05/2022,28/05/2022,28/05/2022,0,2,Reserved,B2670
S4344,06/12/2023,20/12/2023,24/12/2023,40,1,Available,B3200
S11101,06/12/2024,20/12/2024,05/12/2024,0,0,Not Reserved,B2851
S6837,08/01/2023,22/01/2023,31/12/2022,0,3,Reserved,B2544
S12140,19/03/2023,02/04/2023,02/05/2023,300,2,Not Reserved,B3371
S6645,07/10/2024,21/10/2024,10/10/2024,0,3,Not Reserved,B2847
S10631,03/06/2024,17/06/2024,17/06/2024,0,2,Reserved,B2836
S8822,14/08/2023,28/08/2023,13/08/2023,0,2,Reserved,B2973
S11324,26/05/2024,09/06/2024,09/06/2024,0,3,Available,B2559
S5293,01/07/2022,15/07/2022,15/07/2022,0,1,Available,B2600
S9482,12/06/2022,26/06/2022,02/06/2022,0,3,Available,B3013
S7090,23/12/2022,06/01/2023,06/01/2023,0,2,Reserved,B2905
S7223,18/09/2022,02/10/2022,02/10/2022,0,0,Available,B2550
S10772,30/11/2023,14/12/2023,06/12/2023,0,0,Not Reserved,B3195
S4313,02/10/2024,16/10/2024,26/09/2024,0,1,Reserved,B3066
S9112,29/02/2024,14/03/2024,14/03/2024,0,1,Not Reserved,B3210
S6432,03/07/2023,17/07/2023,17/07/2023,0,0,Available,B2927
S7875,05/03/2024,19/03/2024,20/03/2024,10,2,Reserved,B2822
S2702,31/07/2023,14/08/2023,14/08/2023,0,1,Available,B2640
S6069,08/10/2024,22/10/2024,22/10/2024,0,2,Not Reserved,B3340
S5633,14/06/2023,28/06/2023,11/07/2023,130,1,Reserved,B2462
S3834,12/06/2022,26/06/2022,26/06/2022,0,2,Reserved,B3231
S5598,07/02/2022,21/02/2022,21/02/2022,0,0,Available,B2572
S11444,23/08/2022,06/09/2022,17/08/2022,0,2,Not Reserved,B2436
S7943,18/06/2024,02/07/2024,10/07/2024,80,3,Not Reserved,B3228
S5749,16/11/2024,30/11/2024,30/11/2024,0,1,Available,B3008
S8086,23/06/2023,07/07/2023,07/07/2023,0,2,Not Reserved,B3271
S4339,11/12/2024,25/12/2024,25/12/2024,0,0,Available,B3295
S8754,21/03/2024,04/04/2024,04/04/2024,0,2,Waiting,B2668
S5629,11/04/2023,25/04/2023,15/04/2023,0,3,Reserved,B3247
S9152,25/01/2022,08/02/2022,04/02/2022,0,2,Not Reserved,B2413
S8406,24/02/2022,10/03/2022,10/03/2022,0,2,Not Reserved,B3376
S7190,28/12/2022,11/01/2023,11/01/2023,0,3,Reserved,B3326
S3111,22/09/2022,06/10/2022,05/11/2022,300,1,Available,B3155
S11271,26/08/2024,09/09/2024,09/09/2024,0,0,Reserved,B3109
S11473,26/04/2022,10/05/2022,10/05/2022,0,1,Not Reserved,B2672
S7244,15/07/2023,29/07/2023,19/08/2023,210,3,Reserved,B3011
S7829,24/03/2024,07/04/2024,16/03/2024,0,1,Available,B2900
S5551,03/03/2023,17/03/2023,22/02/2023,0,0,Not Reserved,B3036
S11542,05/01/2024,19/01/2024,19/01/2024,0,0,Not Reserved,B2786
S11767,14/01/2023,28/01/2023,22/01/2023,0,0,Not Reserved,B2588
S8269,19/11/2022,03/12/2022,10/11/2022,0,0,Not Reserved,B2477
S3198,03/04/2023,17/04/2023,17/04/2023,0,1,Not Reserved,B2593
S4102,04/09/2022,18/09/2022,25/08/2022,0,1,Not Reserved,B2524
S6769,07/11/2023,21/11/2023,16/11/2023,0,3,Not Reserved,B2892
S9778,17/11/2023,01/12/2023,01/12/2023,0,0,Not Reserved,B2546
S3289,27/08/2024,10/09/2024,10/09/2024,0,3,Not Reserved,B2586
S11917,30/04/2023,14/05/2023,14/05/2023,0,2,Reserved,B3018
S9541,27/01/2023,10/02/2023,07/02/2023,0,3,Waiting,B2999
S4104,08/10/2023,22/10/2023,08/10/2023,0,0,Not Reserved,B2726
S11447,13/03/2022,27/03/2022,10/04/2022,140,0,Waiting,B2765
S11449,26/03/2023,09/04/2023,09/04/2023,0,3,Available,B2589
S9271,25/04/2023,09/05/2023,19/05/2023,100,0,Reserved,B2808
S5467,22/08/2024,05/09/2024,05/09/2024,0,3,Reserved,B2881
S12086,03/02/2022,17/02/2022,17/02/2022,0,1,Waiting,B2995
S3130,01/07/2024,15/07/2024,07/08/2024,230,2,Available,B2520
S8688,02/07/2022,16/07/2022,10/07/2022,0,2,Reserved,B2645
S3981,04/09/2023,18/09/2023,30/08/2023,0,1,Reserved,B2513
S9086,31/10/2023,14/11/2023,14/11/2023,0,2,Available,B2722
S8088,12/10/2024,26/10/2024,26/10/2024,0,1,Reserved,B3394
S4785,07/01/2022,21/01/2022,22/01/2022,10,0,Waiting,B2709
S12060,10/07/2024,24/07/2024,14/07/2024,0,0,Not Reserved,B2619
S5993,06/08/2024,20/08/2024,05/09/2024,160,2,Available,B2499
S3242,28/02/2024,13/03/2024,13/03/2024,0,2,Waiting,B3091
S10710,02/06/2024,16/06/2024,16/06/2024,0,1,Not Reserved,B2438
S12226,29/12/2024,12/01/2025,23/12/2024,0,3,Reserved,B2707
S10025,22/05/2022,05/06/2022,10/05/2022,0,2,Not Reserved,B3353
S7178,09/10/2023,23/10/2023,17/10/2023,0,3,Waiting,B2619
S2559,12/08/2022,26/08/2022,26/08/2022,0,3,Available,B3222
S12398,08/08/2023,22/08/2023,22/08/2023,0,3,Not Reserved,B2688
S11647,09/07/2022,23/07/2022,23/07/2022,0,1,Not Reserved,B3092
S11147,19/05/2024,02/06/2024,02/06/2024,0,2,Reserved,B2985
S9175,28/09/2024,12/10/2024,12/10/2024,0,3,Not Reserved,B3246
S4532,12/11/2022,26/11/2022,18/11/2022,0,1,Available,B3161
S7054,16/01/2022,30/01/2022,25/01/2022,0,1,Reserved,B2885
S6556,04/06/2023,18/06/2023,30/05/2023,0,2,Reserved,B2586
S4673,21/08/2022,04/09/2022,12/09/2022,80,0,Not Reserved,B3300
S5702,30/03/2023,13/04/2023,13/04/2023,0,2,Available,B2580
S4479,19/07/2022,02/08/2022,02/08/2022,0,1,Not Reserved,B2654
S5875,29/11/2023,13/12/2023,13/12/2023,0,2,Not Reserved,B3062
S4499,08/05/2024,22/05/2024,22/05/2024,0,1,Waiting,B2998
S7859,19/07/2023,02/08/2023,28/07/2023,0,1,Not Reserved,B2736
S8858,01/09/2024,15/09/2024,15/09/2024,0,3,Not Reserved,B3151
S12107,17/04/2024,01/05/2024,01/05/2024,0,0,Not Reserved,B3049
S8385,28/01/2023,11/02/2023,07/02/2023,0,1,Available,B2787
S5852,01/04/2023,15/04/2023,15/04/2023,0,2,Reserved,B2599
S11637,17/03/2023,31/03/2023,23/04/2023,230,1,Reserved,B2730
S6184,27/06/2023,11/07/2023,11/07/2023,0,0,Available,B3269
S6460,16/03/2024,30/03/2024,12/04/2024,130,0,Reserved,B3002
S3873,02/09/2022,16/09/2022,16/09/2022,0,0,Not Reserved,B3023
S11018,12/12/2023,26/12/2023,30/11/2023,0,0,Reserved,B3083
S3451,24/08/2023,07/09/2023,08/08/2023,0,0,Reserved,B3251
S10793,16/06/2024,30/06/2024,22/07/2024,220,0,Not Reserved,B2608
S11981,11/03/2022,25/03/2022,25/03/2022,0,0,Available,B2670
S10435,12/11/2023,26/11/2023,21/11/2023,0,0,Reserved,B3218
S2562,11/03/2023,25/03/2023,25/03/2023,0,2,Not Reserved,B2604
S12044,01/02/2023,15/02/2023,15/02/2023,0,2,Not Reserved,B3456
S9679,08/01/2022,22/01/2022,29/12/2021,0,2,Not Reserved,B3235
S10841,24/08/2022,07/09/2022,07/09/2022,0,3,Reserved,B2598
S10666,15/12/2022,29/12/2022,12/01/2023,140,1,Available,B3373
S11125,09/02/2024,23/02/2024,23/02/2024,0,0,Not Reserved,B2670
S5838,19/01/2022,02/02/2022,02/02/2022,0,3,Available,B2969
S6083,01/05/2022,15/05/2022,03/06/2022,190,0,Available,B3351
S7823,19/02/2024,04/03/2024,17/03/2024,130,0,Available,B2775
S9167,07/03/2024,21/03/2024,21/03/2024,0,3,Available,B2954
